label,text
0,gunfire explosion heard cafe moment group hostage ran building
0,inside martin place newsroom see gunman rotate hostage force stand window sometimes 2 hour time
0,1 570 000 000 muslim world 500 000 muslim australia 1 terrorist stereotype
0,australian tweet support muslim fear anti islam backlash sydney hostage siege
0,islam non violent religion let extremist medium fool
0,gunman switch light
0,australia severely restricts gun ownership leave citizen helpless must stand 4
0,heart go involve stay strong safe sydney
0,call extremism call stupidity call islam slander beautiful faith say hindu
0,police operation underway martin place sydney cbd people advise avoid area
0,continue three faith come together pray peace lakemba mosque photo
0,sadly need point amount islamophobia currently post
0,thought people sydney right
0,stop say care sydney siege 5sos home care fuck country rude prick
0,look like fuck wit make story relate unless read police believe
0,scary news sydney thought prayer go hostage family
0,australian police medium deny sydney gunman precisely want free publicity control coverage spot well do
0,matter much try bring u one thing australian always stand together
0,rt religious leader meet lakemba mosque sydney pray hostage
0,movement help restore faith humanity
0,break news new development go live scene reporter tell u nothing soon
0,break police say sydney cafe hostage situation 16 hour
0,moment one sydney hostage ran cafe
0,muslamic council call emergency meeting ensure muslim islam see victim siege sydney
0,police urge medium responsible reporting daily tele produce
0,spoken leader sydney value islamic community appreciate support reassure together
0,man blame men gun blame gunowners muslim blame muslim
0,new south wale police confirms siege lindt cafe sydney
0,absolutely shock zayn malik sydney disgust individual
0,australian muslim community love home work hard dispel myth hope suffer
0,australian muslim community release statement response
0,trend globally amid fear reprisal atacks sydney hostage standoff
0,meanwhile sydney cbd extremist lunatic hellbent destruction modern australia release 2pm edition newspaper
0,post actually know sydney siege long
0,thought sydney right scary sad day
0,heart prayer go held hostage
0,enter 12th hour thought hostage love one
0,u abuse target innocent muslim man woman response happen sydney moron
0,beautiful sydney stand racism bigotry one hashtag via
0,sydney stand racism bigotry one beautiful hashtag
0,linger doubt threat radical islam global well lethal via
0,gross via
0,beautiful terror attack sydney ongoing ppl offer ride 2muslims abuse transport
0,sydney please stay safe love xx
0,faith humanity restore
0,amid sydney cafe siege australian use social medium offer accompany fearful muslim
0,hashtag take support muslim rid sydney transport beautiful
0,every australian proud police force today
0,sydney siege australian use twitter counter islamophobia
0,hostage situation ongoing sydney business district live update
0,go six hour
0,morning concerned narendra modi tweet sydney siege even campaign blast manipur 1 dead worth mention
0,bad take selfies character
0,hostage situation neither time place selfies
0,gutless prick gun try provoke bad u instead inspire best u love sydney
0,really really want poor people
0,nsw police commissioner suspect hold undisclosed number hostage sydney situation contain
0,powerful image hostage escape poor woman fear still trap inside
0,fyi use hostage situation justify racism islamophobia use tactic jihadis
0,heartbreaking beautiful story amaze muslim support hashtag emerge way go sydney
0,u soccer new first couple uswnt sydney leroux kc dom dwyer 22 goal 14 via
0,gunman take hostage sydney cafe display flag w arabic script
0,best thing come
0,least 5 dead gunman go rampage pa suspect reportedly barricade home
0,condemn people hijack religion make australian muslim life harder hate terrorist hate
0,unfortunately twitter best bad please tweet police intel misinform rant
0,think everyone sydney hope get home safe sound xx
0,isi beheading boko haram school attack london beheading canadian soldier shot cold blood sydney attack
0,sick people actually take selfies site
0,confirm sydney police twitter thank god hope everyone stay safe
0,seem people need clarification
0,update australian grand mufti strongly condemn action lone gunman
0,american reader weigh message support
0,break police say siege cafe hostage release
0,break gunman allege take hostage identify man haron monis official tell cnn
0,world battle terrorism ideology behind exempt criticism
0,thousand tweet declare solidarity muslim
0,abbott govt mp use ongoing terror smear mp resign disgust turd
0,sydney hostage crisis 5 people escape islamic flag displayed live coverage
0,crowd gather police cordon anticipation news hostage situation
0,wonder whether go work tomorrow mp exclusion zone
0,repeat sydney tweet post news police around martin place assume jihadist follow social medium
0,develop major police operation underway martin place sydney central business district police tell news
0,movement cafe gunman move hostage past window two hostage change position much sleep
0,scary news hear hop everyone get safely terrible man
0,australian respond hashtag
0,somebody forget tell radical islamist gun ban australia
0,aussie muslim mullah brings australia foreign policy discussion shame indulge
0,guess police told medium name gunman actually meant please put name face front page
0,u consulate near scene sydney account personnel
0,live police operation underway sydney train station also shut
0,morning jihadist excite call hostage taker dirty iranian since shiite
0,australian rally islamophobia
0,unless work exclusion zone please go tomorrow normally would exclusion zone found
0,watch escape hostage help police create peaceful outcome
0,mother get heartbreaking text son mum cafe ok talk
0,australia reaction magnificent
0,past 2 hour 40 000 mention
0,news corp seem internal conflict whether change forever today
0,sadly need point amount islamophobia currently post
0,glad hear sadden even happen begin heart go affected
0,muslim jew christian walk bar except interfaith solidarity stand bigotry sydney
0,sydney resident urge go normal business
0,hostage taker appear extremely agitate say journalist scene sydney siege
0,update jihadist standoff identify iranian sex assault murder suspect
0,prayer held hostage family friend
0,narendra modi tweet sydney siege word manipur blast manipur india would show concern
